client_id,name,age,gender,marital_status,employment_status,location,annual_income,housing_condition,private_car,number_credits_loans,national_bank_reported,credit_score,app_installed,email,phone
354424233,Michael Price,66,Female,Divorced,Self-Employed,Davidville,51740.38,Own,False,4,True,411,True,lopezsamantha@example.com,779.947.3042
2954174,Christopher Banks,62,Male,Single,Unemployed,Lisaville,76506.49,Mortgage,True,2,True,426,True,ukrueger@example.net,+1-571-719-9404
24485,Kelly Olson,45,Male,Divorced,Employed,Kiddview,88659.04,Mortgage,False,2,True,826,False,duncansherry@example.org,(529)488-9724
66169107,Ryan Barton,62,Male,Married,Unemployed,Lake Brianchester,45111.36,Own,True,3,True,331,True,sandra26@example.org,5776967358
61286,Jennifer Hayes,36,Male,Married,Unemployed,Strongmouth,36642.29,Mortgage,False,1,True,679,False,rthompson@example.net,(681)941-5421
115,Michelle Harris,47,Male,Single,Employed,Matthewside,115592.61,Rent,False,4,True,470,True,crosbyangela@example.org,001-460-591-6665x00687
467,Andrew Baker,52,Female,Single,Employed,New Nicholaschester,35187.38,Mortgage,True,3,True,691,False,pbeard@example.org,325.632.5315x0415
5029,Kenneth Gonzales,24,Male,Single,Self-Employed,Lake Ashley,67274.79,Mortgage,True,2,False,773,False,jonathan07@example.net,+1-461-764-8114x029
730990228,Terry Wells,41,Female,Divorced,Employed,East Joshuahaven,40583.37,Rent,False,3,True,571,True,earias@example.net,(697)447-0576
4891321,Michael Wood,49,Male,Married,Employed,East Terri,25000.0,Own,True,1,True,483,False,jennifer02@example.com,+1-651-776-6252x057
83965,Gary Pineda,71,Female,Divorced,Unemployed,New Kennethland,46992.07,Mortgage,True,1,True,694,True,cheryl35@example.com,(436)877-8801
50131,William Warren,61,Male,Single,Employed,Richardfurt,67062.96,Own,True,4,True,692,True,tracy78@example.org,001-483-795-5442x34618
24100984,Stacey Olsen,44,Male,Divorced,Unemployed,Gibbsburgh,30721.56,Own,True,1,True,611,False,iwhite@example.net,856-354-2143x2481
66287,Nicole Li,80,Male,Divorced,Employed,East David,62611.11,Mortgage,True,2,True,327,True,wlopez@example.com,(904)273-7670
666323126,Ann Carroll,37,Male,Married,Unemployed,South Billytown,188322.23,Mortgage,True,4,True,821,False,qallen@example.org,605-468-4467x863
11505,Charles Johnson,80,Male,Divorced,Unemployed,North Edward,25000.0,Rent,False,1,True,410,True,lisa61@example.org,505.244.3677
435,Sheila Parker,53,Female,Single,Unemployed,West Tara,139224.76,Mortgage,False,1,True,758,False,adamwong@example.com,(231)849-9872
2760,Kathryn Garcia,58,Female,Divorced,Unemployed,Ruizmouth,56488.34,Own,True,1,True,793,True,hernandezkatie@example.org,8133742976
924,Joseph Perkins,79,Male,Divorced,Employed,East Laurenshire,80343.24,Mortgage,True,4,True,774,True,ariana37@example.com,+1-901-816-3113x2890
2376377,Benjamin Forbes,27,Female,Single,Employed,Stephaniefort,113687.65,Mortgage,True,5,False,671,False,michellehoward@example.com,+1-295-686-0828x89376
35,Ashley Pollard,21,Male,Divorced,Self-Employed,Coltonborough,229019.08,Mortgage,True,5,True,578,True,waltontodd@example.org,+1-885-243-1142x7060
64627453,Patricia Lewis,48,Female,Divorced,Unemployed,West Stephaniefort,129471.47,Mortgage,False,1,True,690,True,cummingsclaudia@example.net,(594)246-5328x8384
85,Jennifer Glenn,33,Female,Divorced,Employed,South Susan,87256.19,Mortgage,False,4,True,301,True,clarkerika@example.net,+1-722-598-0225
789762,Brandon Morris,80,Female,Married,Employed,Port Valerieside,25000.0,Mortgage,True,1,True,796,False,rebecca50@example.org,001-451-818-6941x1697
30190673,Anita Shaw,35,Female,Divorced,Unemployed,Douglasside,30281.56,Own,False,1,True,757,True,jkemp@example.net,7687050979
8332606,Austin Powers,72,Male,Single,Unemployed,Lake Barbarafurt,111247.89,Rent,False,3,True,834,False,brianwilson@example.org,589-635-1362x18694
661378525,Dana Rice,30,Female,Divorced,Unemployed,New Nicolemouth,35156.14,Mortgage,True,1,True,820,False,nsloan@example.com,880-302-9407
811,Daniel Robbins,72,Female,Divorced,Unemployed,West Adam,25000.0,Mortgage,False,1,True,800,False,qharmon@example.com,001-340-846-1332x08708
469,Cassandra Trevino,44,Male,Single,Unemployed,Hansenberg,75640.72,Own,True,2,True,421,False,lbrown@example.org,788-355-2323x898
281614426,Hunter Hernandez,43,Male,Single,Employed,South Gregory,67053.51,Own,False,4,True,607,True,austinsingh@example.com,+1-949-980-3032x04146
9728240,Angela Pierce,72,Male,Married,Self-Employed,Port Crystalmouth,34492.91,Mortgage,True,2,True,738,False,amanda68@example.org,(455)943-8042x33394
42355151,Matthew Montoya,45,Male,Married,Unemployed,Maryview,25873.52,Rent,False,1,True,770,True,kelly25@example.org,(762)757-8052
69,Michael Munoz,49,Female,Married,Unemployed,West Megan,43139.17,Own,True,1,False,806,False,sharon63@example.net,+1-516-235-4097x414
5509738,Stephen Sherman,75,Female,Single,Self-Employed,South Jessica,90615.61,Own,True,5,False,603,True,tiffany86@example.net,001-622-472-6415x44086
21425940,Zachary Davis,74,Female,Married,Employed,Keithmouth,25264.15,Mortgage,False,1,True,784,True,williamsdiane@example.net,578.816.0186
58287427,Tonya Daniels,77,Male,Single,Self-Employed,West Bettyville,33844.71,Own,False,1,True,408,False,brett30@example.com,560-879-6219x9717
102784,Jennifer Black,59,Female,Single,Employed,Ashleyberg,81626.45,Mortgage,False,2,True,512,True,lindamunoz@example.org,366.404.7259x61775
56,Brian Decker,40,Male,Single,Unemployed,Collinshire,53277.44,Mortgage,False,4,True,804,True,butleralexandra@example.net,(955)721-2600x97766
551019207,Alexander Jackson,73,Female,Married,Unemployed,West Melissaport,47202.65,Own,True,3,True,712,False,nmorris@example.com,+1-451-845-0328x3151
1104,Randy Acevedo,45,Female,Divorced,Unemployed,Kristineton,39753.8,Rent,True,2,True,443,False,rossanthony@example.net,001-307-667-3717x770
6063149,Jessica Ramirez,32,Male,Single,Unemployed,Chavezbury,32295.78,Own,False,1,False,506,False,qjohnson@example.com,445-803-0530x41842
709396,Lisa Phillips,27,Male,Married,Unemployed,West Janetside,136417.21,Rent,False,4,True,845,False,barbarashelton@example.org,280-589-1713x54880
89,Paul Soto,22,Female,Single,Unemployed,Smithborough,85527.28,Own,False,4,True,774,False,jacob27@example.net,(565)343-9115x1865
66459041,Melinda Schwartz,21,Male,Married,Unemployed,Lisaton,308154.5,Mortgage,False,5,True,471,False,johnsonkaitlyn@example.com,788-675-6642
409715891,Whitney Moore,22,Female,Divorced,Employed,Millsmouth,88294.96,Mortgage,True,4,False,515,True,smithcrystal@example.com,485-489-0640x251
244,Mr. Justin Mercer,74,Male,Single,Employed,Jacksonberg,25000.0,Rent,True,2,True,732,False,ocasey@example.org,001-860-221-1860
69534612,Joseph Johnson,29,Male,Divorced,Employed,East Timothytown,25000.0,Mortgage,True,1,True,614,True,nunezrichard@example.net,945-671-6335x9667
906681,Taylor Paul,42,Male,Married,Unemployed,Marieland,106011.75,Mortgage,True,3,False,824,True,nhernandez@example.net,2954310026
303762,Victoria Hill,79,Male,Divorced,Employed,West Donnastad,130884.41,Rent,False,5,True,769,False,teresa41@example.com,9916872058
133963599,Curtis Wong,66,Male,Single,Self-Employed,Port Cindy,79987.82,Rent,False,1,True,337,False,michael28@example.org,555.708.3082
245761,Regina Mcmahon,76,Female,Divorced,Self-Employed,Davisstad,44579.66,Mortgage,True,2,True,332,False,davidscott@example.net,374-768-4753
1931,Stephanie Walton,62,Female,Single,Unemployed,Clarkberg,71447.94,Own,True,4,True,838,False,matthewharris@example.net,+1-459-405-2280
126883,Fernando Mcdonald,73,Male,Single,Employed,South Roberthaven,170424.96,Rent,True,5,True,425,False,holly57@example.net,839-208-4271x3956
829263718,Jennifer Crawford,23,Female,Single,Unemployed,Shortport,88588.92,Own,False,5,True,423,False,cjones@example.org,+1-630-550-0534x94600
190953304,Dawn Anderson,41,Female,Divorced,Self-Employed,Waltonberg,27136.93,Mortgage,False,1,True,522,False,kylesmith@example.com,+1-305-687-3618
61,Angel Romero,48,Male,Married,Unemployed,Reynoldschester,46359.4,Rent,False,5,False,485,True,mathewstaylor@example.net,424.304.3456
5469161,Corey Cunningham,22,Female,Single,Unemployed,New Eugenehaven,25000.0,Own,True,2,True,339,False,dannyfreeman@example.net,(695)723-0761
289,Patrick Jones,21,Female,Divorced,Unemployed,Catherineshire,45341.16,Mortgage,True,1,True,525,True,hornebrian@example.net,4768681884
7710921,Jamie Perez,64,Male,Divorced,Employed,Ramirezville,25000.0,Rent,True,4,True,747,True,joseyoung@example.org,+1-491-760-9940x950
6335441,William Green,61,Female,Married,Unemployed,Ellisonfort,234859.94,Mortgage,True,5,True,837,True,xpollard@example.com,001-201-241-9400x48151
3478554,Sarah Bradley,44,Male,Single,Self-Employed,Weaverside,50917.12,Own,True,1,True,689,False,priscilladuffy@example.net,343-589-4034
800174505,Joseph Peters,52,Male,Married,Self-Employed,Cassieshire,29890.69,Rent,True,1,False,599,False,cynthia13@example.com,5157824667
75936,Taylor Johnson,19,Male,Divorced,Self-Employed,Jessicaville,25000.0,Own,True,2,True,810,False,tinabonilla@example.net,(824)593-1235
6155383,Madison Young,23,Male,Single,Employed,North Kelly,25000.0,Own,True,1,True,309,False,nbaird@example.com,324-901-4567x13979
9952,Jasmin Benson,43,Female,Divorced,Self-Employed,Port Dannymouth,81419.73,Mortgage,True,5,True,410,False,elizabeth81@example.net,001-212-395-8700x193
28,Derek Russell,29,Female,Single,Self-Employed,Lisaville,58352.89,Own,True,3,True,601,False,ebaker@example.com,210-246-1237
9385,Donna Doyle,56,Male,Divorced,Self-Employed,Lake Antonioport,33681.33,Mortgage,False,2,True,679,False,lindseyrussell@example.org,9646297908
63346,Michelle Evans,60,Female,Divorced,Employed,Justinbury,25000.0,Own,False,1,True,414,True,megan70@example.com,(466)402-7915
83936539,Nicholas Lee,43,Male,Married,Unemployed,Tammieland,133395.23,Mortgage,False,5,True,331,True,qhayes@example.org,001-784-596-9566x0070
5280,Bianca Bennett,34,Female,Single,Self-Employed,Taylorshire,70881.11,Mortgage,True,1,True,602,False,lindseymoore@example.org,(217)613-9853
91445097,Glenn Marquez,27,Female,Single,Employed,Baldwinstad,186069.23,Mortgage,False,3,True,744,False,ncain@example.com,900-281-8093x46134
223,Michelle Perkins,65,Male,Single,Employed,North Alexisburgh,43462.21,Own,False,3,True,627,True,deannahammond@example.com,205.643.6244
5143320,Ricky Clark,26,Male,Single,Employed,Woodshire,35783.07,Mortgage,False,1,True,815,True,reeveslisa@example.org,502.260.3342x556
715759,Daniel Thomas,40,Female,Single,Self-Employed,Crossville,215001.96,Own,False,3,True,385,False,lawsonandrea@example.org,001-221-468-7763x398
34538670,Tammy Burgess,29,Female,Divorced,Self-Employed,Lake Aaronshire,25000.0,Mortgage,True,1,True,785,True,michael72@example.com,498-801-7878x25940
21581,Kayla Flores,29,Male,Single,Unemployed,Teresaside,84786.39,Rent,False,5,True,723,True,tracyperry@example.org,527-617-0681x84805
6849450,Elizabeth Murray,21,Female,Single,Employed,Caldwellland,25000.0,Own,False,2,True,689,True,lauren31@example.org,788.920.8513
702,Sean Flores,37,Female,Single,Unemployed,North Joshuaport,39382.95,Own,True,3,True,688,False,xbaker@example.net,+1-983-908-5752
33962,Brian French,66,Female,Divorced,Employed,North Paulland,25000.0,Mortgage,True,2,True,684,True,walshkimberly@example.com,442.394.1255x5129
9482,Daniel Jackson,21,Female,Single,Unemployed,New Caseyside,152929.96,Mortgage,True,4,True,341,True,laura02@example.org,(355)705-6604
63339260,Ms. Cynthia Stewart,41,Male,Single,Unemployed,East John,30883.51,Rent,True,2,True,790,True,shannonreynolds@example.net,+1-379-374-6288x5212
8228824,Nicholas Weber,29,Female,Divorced,Unemployed,West Lindsayhaven,37621.17,Mortgage,True,1,True,599,False,susan40@example.com,754-910-3469x6492
743,Gregory Myers,74,Female,Single,Self-Employed,Crystalstad,25000.0,Own,False,1,True,310,True,steven57@example.com,655.752.4059
7843,Richard Evans,35,Female,Single,Self-Employed,Joshuabury,152165.44,Rent,True,3,True,706,True,brianna87@example.org,001-267-273-1749x9572
79725,Kristy Wallace,46,Male,Single,Unemployed,Princefort,117960.08,Mortgage,False,4,False,581,True,tracywatts@example.net,001-211-987-9896x8978
668099488,Melissa Cuevas,58,Male,Married,Employed,North James,117414.79,Mortgage,False,2,True,486,False,xwilcox@example.org,(228)434-9748x0779
50029120,Ryan Walton,30,Female,Single,Self-Employed,Wendyview,53543.55,Mortgage,False,3,True,402,False,michael67@example.com,001-773-755-1353x3408
224995,Nathan Harris,47,Female,Single,Self-Employed,Lake Mariofurt,34711.47,Own,False,1,True,843,True,dcarey@example.org,471.723.2998
491,Lori Lawson,58,Male,Single,Unemployed,Jamiemouth,33475.69,Own,True,1,True,665,True,ablackwell@example.com,001-804-947-3281x65498
38,Jennifer Curtis,61,Female,Divorced,Self-Employed,New Rebeccamouth,63136.4,Own,False,2,True,823,True,pamelahernandez@example.com,874-684-5945x378
91411704,Christopher Gross,28,Male,Divorced,Unemployed,Port Deborah,68866.68,Own,True,2,True,605,False,jeff70@example.com,250-220-6042x95433
64972654,Grace Phelps,62,Female,Single,Employed,Olsenport,94800.4,Mortgage,False,5,True,550,False,kjames@example.com,(907)355-9958x505
50879806,Mike Carson,39,Female,Divorced,Unemployed,Lake Robinhaven,25000.0,Own,True,2,True,651,False,aallen@example.org,465-401-8867x91626
681,Beth Cummings,20,Male,Married,Self-Employed,Jenniferfort,104865.68,Mortgage,True,3,True,730,False,fpoole@example.com,(559)832-6564x79036
7631479,Justin Harrison,32,Male,Single,Unemployed,Mackstad,60848.4,Mortgage,False,3,False,747,True,huntryan@example.org,(418)705-2715x015
148,Shelly Mcclure,45,Male,Single,Employed,Thomasshire,555392.64,Mortgage,True,5,True,510,False,lmartinez@example.com,(443)205-2603
72819,Stephanie Turner,66,Male,Married,Unemployed,North Edwardburgh,139196.05,Rent,False,5,True,780,False,dnguyen@example.net,(629)567-2000x025
54080636,Andrew Cooper,23,Female,Married,Unemployed,Lake Aaron,101130.13,Mortgage,False,5,True,629,False,michael83@example.org,(526)901-4788
88338631,Joseph Johnson,41,Male,Single,Employed,North Patricktown,25000.0,Mortgage,False,1,True,332,False,pray@example.net,001-676-784-3031
9663,Lynn Bates,55,Male,Married,Unemployed,Townsendburgh,61288.44,Own,False,2,True,560,False,christopherrowe@example.com,217-694-7474
5322976,John Fitzgerald,42,Female,Single,Employed,West Tinahaven,60074.58,Mortgage,True,1,True,517,False,greercassidy@example.net,505-207-5916x292
1622916,Veronica Nolan,76,Female,Married,Employed,South Justinburgh,43395.83,Rent,False,1,True,728,False,amurray@example.net,001-702-235-4442x8547
487,Hannah Lopez,64,Female,Married,Self-Employed,South Micheleborough,49307.88,Mortgage,True,2,True,395,True,willisdeborah@example.org,+1-350-334-3589x7555
8453,Kristin Torres,66,Male,Single,Self-Employed,East Mary,164670.86,Own,False,4,True,463,True,stephanie10@example.org,(556)460-4504x130
4016,Troy Gibson,19,Male,Single,Unemployed,Jacksonfort,47842.37,Own,False,3,True,407,True,brittney19@example.com,9984992744
52954,Richard Moore,46,Female,Single,Unemployed,Edwardside,75725.69,Own,True,1,True,545,True,imaldonado@example.com,809.729.2230
18143,John Doyle,31,Male,Divorced,Unemployed,West Jessica,88309.62,Mortgage,False,4,True,648,True,brittany96@example.org,692-990-1821x4296
811582,Rebecca Anderson MD,21,Female,Single,Self-Employed,Port Elizabethburgh,69368.74,Mortgage,False,2,True,314,True,jessehoward@example.net,(358)795-5076x2645
2972,Brittany Walton,33,Female,Divorced,Unemployed,Brittanyton,68395.9,Mortgage,True,2,True,453,True,tlopez@example.org,483.504.1416
91899,Evelyn Chandler,70,Male,Divorced,Unemployed,Estradaberg,73556.6,Mortgage,False,1,True,847,False,michelle01@example.com,7193054574
433,Teresa Parks,76,Male,Divorced,Self-Employed,Harperburgh,25000.0,Rent,False,2,True,451,True,chris33@example.org,5263791267
23327,Matthew Riggs,20,Male,Single,Self-Employed,North Catherine,25000.0,Mortgage,True,2,True,719,False,johnny36@example.net,996.493.8273x26702
404786056,Alexander Ortiz,67,Male,Single,Unemployed,Bobmouth,206347.71,Own,True,5,True,580,True,ngriffin@example.com,4995494834
7117,Richard Wilson,60,Male,Single,Employed,South Brandon,25000.0,Rent,True,1,True,669,False,garnerthomas@example.com,+1-415-745-1446x432
9439196,Cynthia Jones,57,Female,Divorced,Employed,South Miguel,40735.72,Mortgage,False,1,False,746,True,paula32@example.org,+1-891-609-5532x9661
7212685,Deborah Robinson,34,Female,Divorced,Self-Employed,Camachoburgh,159335.2,Mortgage,True,5,True,846,True,chavezpatricia@example.org,+1-628-386-1216x695
4295,Debra Hunt,50,Male,Divorced,Employed,Davidstad,30496.82,Mortgage,False,1,True,716,True,skinneramy@example.org,001-720-514-3753
42765888,Lori Yu,43,Female,Married,Employed,Lake Stevenstad,175980.4,Own,False,5,True,696,False,johnsonjames@example.org,001-477-676-9885
471856415,Gregory Parker,60,Female,Single,Employed,Port Brandi,31717.07,Mortgage,True,2,True,331,False,rhonda71@example.net,(588)965-4309
8418,Karen Hanson,79,Female,Married,Unemployed,Millerton,59583.65,Own,False,1,False,585,True,barbara30@example.org,+1-556-559-8327x7845
28616194,Brenda Washington,33,Male,Married,Self-Employed,Lake Lauraland,26428.56,Rent,True,1,True,570,False,jenniferkelly@example.net,210.493.3532x36841
6786,Andrea White,62,Male,Single,Employed,West Billy,25000.0,Own,False,2,True,571,False,karl13@example.org,001-677-452-4447x473
102101,Cheryl Reyes,40,Male,Married,Unemployed,Margaretside,146206.94,Mortgage,True,5,True,390,True,thomasjoshua@example.org,816.888.7308x96764
9824224,Mr. Wayne Smith,24,Male,Single,Self-Employed,Phillipsport,26575.63,Own,True,1,True,540,False,kathryn62@example.com,586-676-9128x3762
6857,Richard Baker,51,Male,Married,Unemployed,Strongstad,175796.94,Own,False,3,False,756,True,victoria40@example.net,385.857.7010x449
434183,Andrew Wilson,34,Male,Divorced,Unemployed,West Julieland,66089.59,Own,True,1,True,377,False,ysmith@example.com,(959)585-5183
7913,Lorraine Smith,76,Male,Single,Self-Employed,Webstermouth,150141.39,Mortgage,True,4,True,308,True,armstrongmatthew@example.com,+1-392-575-6012x735
81922132,Angelica Lambert,21,Female,Married,Self-Employed,West Matthew,47452.23,Own,False,5,True,806,False,maria19@example.net,001-326-998-2163x52049
596160066,Christina Mcdaniel,22,Female,Divorced,Unemployed,Lake Laurenberg,112255.71,Own,True,3,True,541,True,lisaanderson@example.org,619.934.8215
6840,Diane George,57,Male,Single,Self-Employed,Kimberlytown,25000.0,Mortgage,False,1,False,569,False,matthewsstacy@example.org,791-288-0019x292
258,Grant Reyes,43,Male,Divorced,Self-Employed,Jayton,205166.39,Own,False,5,True,742,False,timothybarry@example.net,(471)788-0613
748592649,Sandra Glenn,23,Female,Divorced,Unemployed,Mariastad,33790.07,Mortgage,True,1,True,345,False,moralestracy@example.com,777-948-7475
5395,Erica Jones,78,Female,Married,Employed,Schneiderhaven,67093.17,Rent,True,2,True,693,False,timothykaufman@example.com,9815527207
625551940,Shane Phelps,39,Female,Single,Unemployed,Lake Haleyfort,107631.1,Own,True,4,True,633,False,romeroerica@example.org,001-533-361-4144
320518,Erin Garcia,40,Male,Married,Employed,South Michael,25000.0,Own,False,1,True,789,False,alan59@example.com,2277063473
44946,Steven Howard,19,Male,Divorced,Employed,West Troy,41281.84,Rent,False,2,True,354,False,eherrera@example.net,(970)705-0716
322532627,Lance Williams,59,Female,Divorced,Self-Employed,Weeksview,157505.16,Own,True,4,True,324,True,usmith@example.org,814-876-3979
7617,Sabrina Buckley,74,Male,Single,Self-Employed,Clarkmouth,46449.21,Own,True,1,True,667,False,rcalhoun@example.org,(507)618-2753
6829383,Jeffrey Le,20,Male,Single,Self-Employed,Houseborough,25000.0,Own,False,2,True,615,True,jonathancook@example.net,001-952-527-5297x524
3408255,Amy Skinner,72,Male,Divorced,Employed,Scottside,31739.5,Mortgage,False,2,True,838,True,mariahgarcia@example.com,9633556631
36,Ryan Lucero,44,Male,Married,Self-Employed,Lake Tracy,25000.0,Rent,False,2,True,348,False,stephanieyoder@example.org,001-802-816-7096x1444
16043688,Gilbert Smith,43,Female,Married,Unemployed,Murphymouth,123372.54,Mortgage,False,5,True,364,True,orobbins@example.com,215.972.6660x0064
601401,Sheila Strong,78,Male,Single,Employed,Kristenview,55210.26,Own,True,1,True,599,False,jeremymccoy@example.org,329-558-3631
10,Robert Brewer,34,Male,Married,Employed,West Kathryn,27461.88,Rent,True,1,False,678,True,ronald02@example.com,7377105476
273515334,Stephen Martinez,80,Female,Divorced,Employed,Jacksonburgh,228542.47,Mortgage,False,4,True,341,True,susan36@example.org,634.717.5204x08114
851,Tina Allison,18,Female,Single,Unemployed,Johnborough,80046.61,Mortgage,True,4,True,822,False,sle@example.com,(422)540-2710
65432,Karen Decker,43,Female,Single,Self-Employed,South Rodneyburgh,25000.0,Mortgage,True,1,True,478,True,gonzalezdustin@example.net,(635)808-3081
533406311,Gabriel Blair,18,Male,Divorced,Self-Employed,Elizabethtown,31243.87,Mortgage,False,1,True,757,False,hollowaychristopher@example.org,833.727.1929x8561
18135,Molly Thomas,76,Male,Married,Employed,West Xavierton,200914.79,Own,True,2,True,723,False,rebeccabrady@example.com,458-844-4884x43316
90,Latoya Murray,38,Female,Single,Unemployed,Donaldtown,31500.28,Mortgage,False,1,True,711,False,clarksydney@example.org,001-942-617-2640x23472
313,Dylan Gray,69,Female,Divorced,Unemployed,Lloydshire,41247.62,Mortgage,False,1,True,538,True,jlee@example.org,001-254-752-0120x90968
25982,George Johnson,72,Female,Single,Unemployed,East Brianmouth,85462.33,Mortgage,False,3,True,338,True,navarrokaren@example.org,001-236-627-8263x780
61801,William Kennedy,20,Male,Divorced,Unemployed,Allenstad,175817.43,Mortgage,False,5,True,442,True,philip72@example.net,(266)796-5009x8261
613,Mason Davis,45,Male,Single,Employed,Warrenberg,80529.02,Mortgage,True,4,True,707,False,victorjarvis@example.net,001-614-659-0485x54569
72336,David Williams,47,Male,Married,Employed,West Josebury,80508.17,Mortgage,False,3,False,385,True,fking@example.org,5154816407
43989167,Brenda Wright,48,Female,Divorced,Employed,New Kellyhaven,64788.97,Own,False,2,True,802,False,dana48@example.net,832.765.0934x95053
2281795,Nathan Morgan,49,Male,Single,Employed,Haydenchester,47997.6,Own,False,2,True,701,False,john04@example.net,972.289.4721x2320
21690,Barbara Walters,79,Female,Divorced,Self-Employed,Dominguezton,156770.46,Own,False,5,True,702,False,briannaowens@example.com,674-759-0670x4708
11112,James Dunlap,44,Male,Single,Employed,Lake Stephen,25000.0,Own,True,2,True,585,True,brownashley@example.org,7008783298
471981,Christina Mcneil,41,Female,Divorced,Self-Employed,New Heather,271409.34,Mortgage,True,5,False,781,False,loriray@example.net,855.986.5614x95922
221734858,Luis Greer,60,Female,Single,Unemployed,Tinaburgh,25000.0,Rent,False,1,True,539,True,amy77@example.org,(483)985-7777x14303
54203,Claire Watson,61,Male,Divorced,Self-Employed,New Lindsey,25785.03,Mortgage,True,2,True,693,False,bakerjohn@example.org,001-955-873-0574x2605
360046250,Sean Lee,76,Female,Single,Employed,Hunthaven,155638.18,Mortgage,True,4,True,531,False,fordstephanie@example.net,237-975-2387x6215
837,Timothy Campbell,79,Female,Divorced,Employed,Johnhaven,34724.12,Own,False,2,True,305,False,livingstonchristopher@example.com,+1-204-998-8176x8678
19890,Jessica Knox,36,Female,Married,Unemployed,South Veronica,56332.75,Mortgage,True,3,False,771,True,barnesfrancisco@example.org,237.305.1695x53539
65853,Kimberly Stewart,75,Female,Single,Employed,South Nicolas,195184.43,Mortgage,False,1,True,740,False,carl98@example.org,001-655-461-3442
479849,Jennifer Rowe,19,Male,Married,Self-Employed,Reedport,37862.13,Own,True,2,True,732,False,scottmiller@example.org,512-418-1692
1253,Anthony Weber,70,Male,Married,Self-Employed,Millerside,34693.72,Mortgage,False,3,False,679,False,sara12@example.net,001-601-404-3021x887
5371,Henry Conley,18,Male,Divorced,Self-Employed,Lake Barbaraberg,49403.35,Mortgage,False,1,True,659,True,james02@example.com,959-402-9778
127860149,Rhonda Peterson,71,Female,Divorced,Self-Employed,Melissaton,25000.0,Mortgage,True,1,True,798,True,allenjoseph@example.com,+1-341-667-2351
8688283,James Allen,71,Male,Single,Unemployed,Port Markshire,27830.82,Mortgage,False,1,True,503,True,danielle89@example.com,214-298-2204x1082
63,Suzanne Myers,67,Female,Divorced,Unemployed,Kennethstad,145038.02,Rent,True,2,True,622,False,lambbryan@example.com,2206524287
830,Robert Franklin,31,Male,Married,Self-Employed,Grantfurt,64257.86,Rent,True,2,True,502,False,megan95@example.net,7315374839
87212607,Denise Mcfarland,31,Male,Divorced,Unemployed,Lake Nancy,60294.55,Rent,True,2,True,573,False,hudsonchris@example.org,+1-799-540-0747
26803325,Andre Watson,51,Male,Married,Employed,East Nathanielville,77221.57,Mortgage,True,2,True,513,True,vortega@example.org,2362866391
9631219,David King,23,Female,Divorced,Employed,Port Taylor,26079.77,Mortgage,True,1,True,698,True,taylornicholas@example.net,348.351.5148x3698
32,William Johnson,51,Female,Married,Unemployed,Whitehaven,25000.0,Own,False,2,True,304,True,reynoldsdavid@example.net,710-379-5336
847361,Cole Stanton,76,Male,Single,Self-Employed,Kendrastad,84243.8,Mortgage,True,3,True,391,False,katherinegraham@example.org,667.881.9777
567,Cristian Stevens,52,Male,Divorced,Unemployed,Mathewtown,157688.94,Mortgage,False,4,True,396,False,georgevargas@example.net,(838)860-2668
11688068,Eric Vang,21,Male,Single,Employed,West Heather,46909.66,Mortgage,False,1,True,838,True,lmoore@example.com,+1-606-679-0970x98457
818977,Joseph Garcia,70,Female,Single,Employed,East Benjamin,32537.89,Own,False,1,True,552,True,marie71@example.net,+1-303-543-3929x0584
87704568,Robert Wood,76,Male,Divorced,Self-Employed,New Patrickshire,41774.41,Own,True,4,True,418,False,douglas79@example.net,7075959810
308169,Derek Wilson,19,Female,Married,Self-Employed,Turnerville,58865.57,Mortgage,True,1,True,600,True,fischerchristina@example.com,501-797-1622x535
739646785,Hannah Moss,67,Male,Married,Unemployed,North Ericmouth,51410.57,Mortgage,True,2,True,492,True,barbara28@example.com,+1-375-951-2227
2481564,Collin Thompson,40,Female,Married,Employed,Port Jenna,31467.16,Mortgage,True,2,True,604,False,samanthamoss@example.net,+1-657-907-9497
590268,Donna Garcia,48,Male,Married,Unemployed,Crystalhaven,66152.02,Mortgage,True,3,True,511,True,christina27@example.net,568-994-2254
949917508,Timothy Collins,45,Female,Single,Employed,Farmermouth,77460.62,Mortgage,True,1,False,820,True,tonymay@example.net,933-632-4302x5649
387,Jonathan Ford,65,Female,Married,Self-Employed,Lake Pamela,48501.29,Rent,True,2,True,845,True,joannabrooks@example.net,4592930211
152,Marcus Wilson,22,Male,Married,Employed,North Vicki,87424.66,Own,False,4,False,487,True,wlopez@example.org,001-987-881-5693
80502288,Ricky Miller,33,Male,Single,Self-Employed,Stoneburgh,25000.0,Own,True,2,True,385,False,juliewest@example.org,+1-967-465-9484x86593
322185694,Laura Fleming,63,Female,Married,Unemployed,Marissaport,26187.94,Mortgage,False,1,True,836,True,tsmith@example.org,001-738-935-6305x813
119509,David Allen,74,Male,Divorced,Employed,Taylorview,26156.63,Own,False,1,True,350,False,holmesrebecca@example.org,001-866-893-1348x005
17851449,Emily Vasquez,72,Male,Divorced,Employed,Katherinemouth,54373.24,Own,True,3,True,741,False,williamsmichelle@example.com,+1-540-942-7262x16161
242374156,Antonio Hill,78,Male,Single,Employed,Staceyview,42469.73,Mortgage,True,2,True,592,False,tiffany74@example.com,866.259.8280
